Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2014,MT,"Electric Generators, Electric Utilities",Natural Gas,8,5,443.7,362.1
2014,MT,"Electric Generators, Electric Utilities",Wind,2,2,70,70
2014,MT,"Electric Generators, Independent Power Producers",All Sources,40,22,"3,348.00","3,064.90"
2014,MT,"Electric Generators, Independent Power Producers",Coal,7,4,"2,606.60","2,366.00"
2014,MT,"Electric Generators, Independent Power Producers",Hydroelectric,6,5,34.2,34.2
2014,MT,"Electric Generators, Independent Power Producers",Natural Gas,9,1,54.9,54
2014,MT,"Electric Generators, Independent Power Producers",Other,8,2,60,44
2014,MT,"Electric Generators, Independent Power Producers",Wind,10,10,592.3,566.7
2014,MT,Industrial Power,All Sources,4,3,9.4,4.5
2014,MT,Industrial Power,Coal,2,1,4, 
2014,MT,Industrial Power,Other Gases,1,1,1.6,1.5
2014,MT,Industrial Power,Wood and Wood Derived Fuels,1,1,3.8,3
2014,MT,Total Electric Power Industry,All Sources,125,52,"6,582.40","6,330.00"
2014,MT,Total Electric Power Industry,Coal,10,6,"2,660.60","2,419.10"
2014,MT,Total Electric Power Industry,Hydroelectric,75,23,"2,627.50","2,757.60"
2014,MT,Total Electric Power Industry,Natural Gas,17,6,498.6,416.1
2014,MT,Total Electric Power Industry,Other,8,2,60,44
2014,MT,Total Electric Power Industry,Other Gases,1,1,1.6,1.5
2014,MT,Total Electric Power Industry,Petroleum,1,1,68,52
2014,MT,Total Electric Power Industry,Wind,12,12,662.3,636.7
2014,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,1,1,3.8,3
2014,NC,"Combined Heat and Power, Electric Power",All Sources,15,10,611,530
2014,NC,"Combined Heat and Power, Electric Power",Coal,6,5,424.3,388.6
2014,NC,"Combined Heat and Power, Electric Power",Other Biomass,4,2,4.8,4.8
2014,NC,"Combined Heat and Power, Electric Power",Petroleum,2,1,2.8,2.6
2014,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,3,2,179.1,134
2014,NC,Commercial Power,All Sources,19,11,94.2,91.4
2014,NC,Commercial Power,Coal,1,1,28,28.7
2014,NC,Commercial Power,Hydroelectric,6,2,3.6,3.6
2014,NC,Commercial Power,Other Biomass,4,3,12.5,12
2014,NC,Commercial Power,Petroleum,6,4,9.1,7.7
2014,NC,Commercial Power,Solar Thermal and Photovoltaic,2,2,41,39.4
2014,NC,"Electric Generators, Electric Utilities",All Sources,253,93,"29,028.00","26,941.10"
2014,NC,"Electric Generators, Electric Utilities",Coal,20,7,"10,499.20","10,363.00"
2014,NC,"Electric Generators, Electric Utilities",Hydroelectric,81,31,"1,866.10","1,975.30"
2014,NC,"Electric Generators, Electric Utilities",Natural Gas,78,14,"10,728.60","9,077.10"
2014,NC,"Electric Generators, Electric Utilities",Nuclear,5,3,"5,394.70","5,094.10"
2014,NC,"Electric Generators, Electric Utilities",Petroleum,65,37,440.2,341.4
2014,NC,"Electric Generators, Electric Utilities",Pumped Storage,1,1,95,86
2014,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3,3,4.2,4.2
2014,NC,"Electric Generators, Independent Power Producers",All Sources,276,174,"2,771.10","2,456.00"
2014,NC,"Electric Generators, Independent Power Producers",Hydroelectric,17,7,19.1,19.1
2014,NC,"Electric Generators, Independent Power Producers",Natural Gas,10,2,"1,928.00","1,644.60"
2014,NC,"Electric Generators, Independent Power Producers",Other Biomass,68,16,70.3,64.9
2014,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,179,147,636.2,632.4
2014,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,2,2,117.5,95
2014,NC,Industrial Power,All Sources,62,15,498.4,479.5
2014,NC,Industrial Power,Coal,6,1,52.5,52.5
2014,NC,Industrial Power,Hydroelectric,3,1,1.6,1.1
2014,NC,Industrial Power,Natural Gas,4,2,56.5,48.5
2014,NC,Industrial Power,Other,1,1,52.9,54
2014,NC,Industrial Power,Petroleum,37,6,52.1,50.7
2014,NC,Industrial Power,Wood and Wood Derived Fuels,11,5,282.8,272.7
2014,NC,Total Electric Power Industry,All Sources,625,303,"33,002.70","30,498.00"
2014,NC,Total Electric Power Industry,Coal,33,14,"11,004.00","10,832.80"
2014,NC,Total Electric Power Industry,Hydroelectric,107,41,"1,890.40","1,999.10"
2014,NC,Total Electric Power Industry,Natural Gas,92,18,"12,713.10","10,770.20"
2014,NC,Total Electric Power Industry,Nuclear,5,3,"5,394.70","5,094.10"
2014,NC,Total Electric Power Industry,Other,1,1,52.9,54
2014,NC,Total Electric Power Industry,Other Biomass,76,21,87.6,81.7
2014,NC,Total Electric Power Industry,Petroleum,110,48,504.2,402.4
2014,NC,Total Electric Power Industry,Pumped Storage,1,1,95,86
2014,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,184,152,681.4,676
2014,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,16,9,579.4,501.7
2014,ND,Commercial Power,All Sources,2,2,3.5,3.5
2014,ND,Commercial Power,Petroleum,2,2,3.5,3.5
2014,ND,"Electric Generators, Electric Utilities",All Sources,48,27,"5,914.70","5,516.10"
2014,ND,"Electric Generators, Electric Utilities",Coal,13,8,"4,330.80","4,165.30"
2014,ND,"Electric Generators, Electric Utilities",Hydroelectric,5,1,614,510
2014,ND,"Electric Generators, Electric Utilities",Natural Gas,5,3,330,248
2014,ND,"Electric Generators, Electric Utilities",Other,1,1,5.3,5.3
2014,ND,"Electric Generators, Electric Utilities",Petroleum,13,8,65,61.1
2014,ND,"Electric Generators, Electric Utilities",Wind,11,9,569.6,526.4
2014,ND,"Electric Generators, Independent Power Producers",All Sources,15,14,"1,232.80","1,232.80"
2014,ND,"Electric Generators, Independent Power Producers",Wind,15,14,"1,232.80","1,232.80"
2014,ND,Industrial Power,All Sources,7,4,36.6,37.5
2014,ND,Industrial Power,Coal,2,2,19.3,19.3
2014,ND,Industrial Power,Other Biomass,2,1,9.8,9.8
2014,ND,Industrial Power,Other Gases,3,1,7.5,8.4
2014,ND,Total Electric Power Industry,All Sources,72,47,"7,187.60","6,789.90"
2014,ND,Total Electric Power Industry,Coal,15,10,"4,350.10","4,184.60"
2014,ND,Total Electric Power Industry,Hydroelectric,5,1,614,510
2014,ND,Total Electric Power Industry,Natural Gas,5,3,330,248
2014,ND,Total Electric Power Industry,Other,1,1,5.3,5.3
2014,ND,Total Electric Power Industry,Other Biomass,2,1,9.8,9.8
2014,ND,Total Electric Power Industry,Other Gases,3,1,7.5,8.4
2014,ND,Total Electric Power Industry,Petroleum,15,10,68.5,64.6
2014,ND,Total Electric Power Industry,Wind,26,23,"1,802.40","1,759.20"
2014,NE,Commercial Power,All Sources,6,2,4.5,4.5
2014,NE,Commercial Power,Other Biomass,6,2,4.5,4.5
2014,NE,"Electric Generators, Electric Utilities",All Sources,266,79,"8,383.30","7,913.40"
2014,NE,"Electric Generators, Electric Utilities",Coal,17,7,"4,189.70","4,094.00"
2014,NE,"Electric Generators, Electric Utilities",Hydroelectric,22,11,332.3,277.8
2014,NE,"Electric Generators, Electric Utilities",Natural Gas,112,34,"2,114.80","1,902.80"
2014,NE,"Electric Generators, Electric Utilities",Nuclear,2,2,"1,303.00","1,242.60"
2014,NE,"Electric Generators, Electric Utilities",Other Biomass,11,2,11.2,11.2
2014,NE,"Electric Generators, Electric Utilities",Petroleum,98,36,361.2,313.7
2014,NE,"Electric Generators, Electric Utilities",Wind,4,3,71.1,71.3
2014,NE,"Electric Generators, Independent Power Producers",All Sources,12,11,740.6,740.6
2014,NE,"Electric Generators, Independent Power Producers",Wind,12,11,740.6,740.6
2014,NE,Industrial Power,All Sources,3,3,84.3,73.9
2014,NE,Industrial Power,Coal,3,3,84.3,73.9
2014,NE,Total Electric Power Industry,All Sources,287,95,"9,212.70","8,732.40"
2014,NE,Total Electric Power Industry,Coal,20,10,"4,274.00","4,167.90"
2014,NE,Total Electric Power Industry,Hydroelectric,22,11,332.3,277.8
2014,NE,Total Electric Power Industry,Natural Gas,112,34,"2,114.80","1,902.80"
2014,NE,Total Electric Power Industry,Nuclear,2,2,"1,303.00","1,242.60"
2014,NE,Total Electric Power Industry,Other Biomass,17,4,15.7,15.7
2014,NE,Total Electric Power Industry,Petroleum,98,36,361.2,313.7
2014,NE,Total Electric Power Industry,Wind,16,14,811.7,811.9
2014,NH,Commercial Power,All Sources,9,4,19.8,18.9
2014,NH,Commercial Power,Other Biomass,1,1,7.9,7
2014,NH,Commercial Power,Petroleum,8,3,11.9,11.9
2014,NH,"Electric Generators, Electric Utilities",All Sources,30,13,"1,183.40","1,121.30"
2014,NH,"Electric Generators, Electric Utilities",Coal,4,2,559.2,533.9
2014,NH,"Electric Generators, Electric Utilities",Hydroelectric,19,8,65.2,62
2014,NH,"Electric Generators, Electric Utilities",Petroleum,6,5,509,482.3
2014,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,1,1,50,43.1
2014,NH,"Electric Generators, Independent Power Producers",All Sources,99,43,"3,411.40","3,268.40"
2014,NH,"Electric Generators, Independent Power Producers",Hydroelectric,73,26,381,457.2
2014,NH,"Electric Generators, Independent Power Producers",Natural Gas,6,2,"1,395.50","1,201.00"
2014,NH,"Electric Generators, Independent Power Producers",Nuclear,1,1,"1,242.00","1,246.20"
2014,NH,"Electric Generators, Independent Power Producers",Other Biomass,9,4,28.5,26.2
2014,NH,"Electric Generators, Independent Power Producers",Wind,3,3,171,171
2014,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,7,7,193.4,166.8
2014,NH,Industrial Power,All Sources,9,2,10.9,9.7
2014,NH,Industrial Power,Hydroelectric,2,1,2.1,2.1
2014,NH,Industrial Power,Natural Gas,1,1,5,3.8
2014,NH,Industrial Power,Petroleum,6,1,3.8,3.8
2014,NH,Total Electric Power Industry,All Sources,147,62,"4,625.50","4,418.30"
2014,NH,Total Electric Power Industry,Coal,4,2,559.2,533.9
2014,NH,Total Electric Power Industry,Hydroelectric,94,35,448.3,521.3
2014,NH,Total Electric Power Industry,Natural Gas,7,3,"1,400.50","1,204.80"
2014,NH,Total Electric Power Industry,Nuclear,1,1,"1,242.00","1,246.20"
2014,NH,Total Electric Power Industry,Other Biomass,10,5,36.4,33.2
2014,NH,Total Electric Power Industry,Petroleum,20,9,524.7,498
2014,NH,Total Electric Power Industry,Wind,3,3,171,171
2014,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,8,8,243.4,209.9
2014,NJ,"Combined Heat and Power, Electric Power",All Sources,27,9,"1,889.30","1,713.00"
2014,NJ,"Combined Heat and Power, Electric Power",Coal,2,2,527.3,463
2014,NJ,"Combined Heat and Power, Electric Power",Natural Gas,22,6,"1,339.50","1,231.20"
2014,NJ,"Combined Heat and Power, Electric Power",Other Biomass,3,1,22.5,18.8
2014,NJ,Commercial Power,All Sources,57,37,189.2,177.9
2014,NJ,Commercial Power,Natural Gas,8,6,47.3,43.9
2014,NJ,Commercial Power,Other Biomass,5,3,49.1,40.5
2014,NJ,Commercial Power,Petroleum,4,1,6,6
2014,NJ,Commercial Power,Solar Thermal and Photovoltaic,40,30,86.8,87.5
2014,NJ,"Electric Generators, Electric Utilities",All Sources,21,16,586.3,544.2
2014,NJ,"Electric Generators, Electric Utilities",Natural Gas,1,1,68.2,59.9
2014,NJ,"Electric Generators, Electric Utilities",Petroleum,4,2,33,32.2
2014,NJ,"Electric Generators, Electric Utilities",Pumped Storage,3,1,453,420
2014,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,13,12,32.1,32.1
2014,NJ,"Electric Generators, Independent Power Producers",All Sources,305,129,"18,231.90","16,848.20"
2014,NJ,"Electric Generators, Independent Power Producers",Coal,4,3,"1,475.70","1,407.00"
2014,NJ,"Electric Generators, Independent Power Producers",Hydroelectric,7,2,14.7,12.3
2014,NJ,"Electric Generators, Independent Power Producers",Natural Gas,132,29,"10,955.00","9,790.50"
2014,NJ,"Electric Generators, Independent Power Producers",Nuclear,4,3,"4,180.70","4,110.10"
2014,NJ,"Electric Generators, Independent Power Producers",Other Biomass,42,15,194.7,171.5
2014,NJ,"Electric Generators, Independent Power Producers",Petroleum,28,12,"1,129.60","1,074.60"
2014,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,86,72,272.5,274.6
2014,NJ,"Electric Generators, Independent Power Producers",Wind,2,2,9,7.6
2014,NJ,Industrial Power,All Sources,14,7,134.3,115.3
2014,NJ,Industrial Power,Natural Gas,11,5,104.1,91.5
2014,NJ,Industrial Power,Other,1,1,11.2,11.2
2014,NJ,Industrial Power,Petroleum,1,1,18,11.6
2014,NJ,Industrial Power,Solar Thermal and Photovoltaic,1,1,1,1
2014,NJ,Total Electric Power Industry,All Sources,424,198,"21,031.00","19,398.60"
2014,NJ,Total Electric Power Industry,Coal,6,5,"2,003.00","1,870.00"
2014,NJ,Total Electric Power Industry,Hydroelectric,7,2,14.7,12.3
2014,NJ,Total Electric Power Industry,Natural Gas,174,47,"12,514.10","11,217.00"
2014,NJ,Total Electric Power Industry,Nuclear,4,3,"4,180.70","4,110.10"
2014,NJ,Total Electric Power Industry,Other,1,1,11.2,11.2
2014,NJ,Total Electric Power Industry,Other Biomass,50,19,266.3,230.8
2014,NJ,Total Electric Power Industry,Petroleum,37,16,"1,186.60","1,124.40"
2014,NJ,Total Electric Power Industry,Pumped Storage,3,1,453,420
2014,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,140,115,392.4,395.2
2014,NJ,Total Electric Power Industry,Wind,2,2,9,7.6
2014,NM,"Combined Heat and Power, Electric Power",All Sources,8,2,128.2,128
2014,NM,"Combined Heat and Power, Electric Power",Natural Gas,6,2,126,125.8
2014,NM,"Combined Heat and Power, Electric Power",Other Biomass,2,1,2.2,2.2
2014,NM,Commercial Power,All Sources,5,3,21,18.9
2014,NM,Commercial Power,Natural Gas,4,2,19.5,17.4
2014,NM,Commercial Power,Wind,1,1,1.5,1.5
2014,NM,"Electric Generators, Electric Utilities",All Sources,73,32,"6,717.60","6,093.80"
2014,NM,"Electric Generators, Electric Utilities",Coal,7,3,"3,741.20","3,471.00"
2014,NM,"Electric Generators, Electric Utilities",Hydroelectric,10,5,81.7,82.9
